upc;title;category;price;rating;num_reviews;in_stock;num_available;url
0651062381f0636a;The Regional Office Is Under Attack!;Fiction;51.36;Five;0;In stock;15;https://books.toscrape.com/catalogue/the-regional-office-is-under-attack_858/index.html
e98a4efa85070c2f;The Psychopath Test: A Journey Through the Madness Industry;Default;36.00;Two;0;In stock;15;https://books.toscrape.com/catalogue/the-psychopath-test-a-journey-through-the-madness-industry_857/index.html
790ef197c8f236f5;The Project;Science Fiction;10.65;One;0;In stock;15;https://books.toscrape.com/catalogue/the-project_856/index.html
8ec14b1576cb7cb5;The Power of Now: A Guide to Spiritual Enlightenment;Nonfiction;43.54;Two;0;In stock;15;https://books.toscrape.com/catalogue/the-power-of-now-a-guide-to-spiritual-enlightenment_855/index.html
209adad1015af86f;The Omnivore's Dilemma: A Natural History of Four Meals;Nonfiction;38.21;Two;0;In stock;15;https://books.toscrape.com/catalogue/the-omnivores-dilemma-a-natural-history-of-four-meals_854/index.html
e4c7f3487d17fd42;The Nerdy Nummies Cookbook: Sweet Treats for the Geek in All of Us;Food and Drink;37.34;Five;0;In stock;15;https://books.toscrape.com/catalogue/the-nerdy-nummies-cookbook-sweet-treats-for-the-geek-in-all-of-us_853/index.html
c7b5183f4d1d4efe;The Murder of Roger Ackroyd (Hercule Poirot #4);Mystery;44.10;Four;0;In stock;15;https://books.toscrape.com/catalogue/the-murder-of-roger-ackroyd-hercule-poirot-4_852/index.html
99ff4cc6491e8f5c;The Mistake (Off-Campus #2);New Adult;43.29;Three;0;In stock;15;https://books.toscrape.com/catalogue/the-mistake-off-campus-2_851/index.html
08db62f24627e71f;The Matchmaker's Playbook (Wingmen Inc. #1);New Adult;55.85;One;0;In stock;15;https://books.toscrape.com/catalogue/the-matchmakers-playbook-wingmen-inc-1_850/index.html
e28e330cbdf01126;The Love and Lemons Cookbook: An Apple-to-Zucchini Celebration of Impromptu Cooking;Food and Drink;37.60;Two;0;In stock;15;https://books.toscrape.com/catalogue/the-love-and-lemons-cookbook-an-apple-to-zucchini-celebration-of-impromptu-cooking_849/index.html
abeafe151a587d3b;The Long Shadow of Small Ghosts: Murder and Memory in an American City;Crime;10.97;One;0;In stock;15;https://books.toscrape.com/catalogue/the-long-shadow-of-small-ghosts-murder-and-memory-in-an-american-city_848/index.html
eac1a180047ad54e;The Kite Runner;Default;41.82;Four;0;In stock;15;https://books.toscrape.com/catalogue/the-kite-runner_847/index.html
9287e238d7c3b06e;The House by the Lake;Historical Fiction;36.95;One;0;In stock;15;https://books.toscrape.com/catalogue/the-house-by-the-lake_846/index.html
2dbb7ec08cdd7f3c;The Glittering Court (The Glittering Court #1);Fantasy;44.28;One;0;In stock;15;https://books.toscrape.com/catalogue/the-glittering-court-the-glittering-court-1_845/index.html
e956d67c9bcc5809;The Girl on the Train;Default;55.02;Two;0;In stock;15;https://books.toscrape.com/catalogue/the-girl-on-the-train_844/index.html
42d0d7c92b75fc1c;The Genius of Birds;Nonfiction;17.24;One;0;In stock;15;https://books.toscrape.com/catalogue/the-genius-of-birds_843/index.html
d6670dfe3e7b42bd;The Emerald Mystery;Default;23.15;Two;0;In stock;15;https://books.toscrape.com/catalogue/the-emerald-mystery_842/index.html
96a38e7c813d8f1d;The Cookies & Cups Cookbook: 125+ sweet & savory recipes reminding you to Always Eat Dessert First;Food and Drink;41.25;One;0;In stock;15;https://books.toscrape.com/catalogue/the-cookies-cups-cookbook-125-sweet-savory-recipes-reminding-you-to-always-eat-dessert-first_841/index.html
efc3768127714ec3;The Bridge to Consciousness: I'm Writing the Bridge Between Science and Our Old and New Beliefs.;Default;32.00;Three;0;In stock;15;https://books.toscrape.com/catalogue/the-bridge-to-consciousness-im-writing-the-bridge-between-science-and-our-old-and-new-beliefs_840/index.html
dd047728de72ad62;The Artist's Way: A Spiritual Path to Higher Creativity;Nonfiction;38.49;Five;0;In stock;15;https://books.toscrape.com/catalogue/the-artists-way-a-spiritual-path-to-higher-creativity_839/index.html
e7469e22b5bfb3e7;The Art of War;Default;33.34;Five;0;In stock;15;https://books.toscrape.com/catalogue/the-art-of-war_838/index.html
c99761a700ade23f;The Argonauts;Autobiography;10.93;Two;0;In stock;15;https://books.toscrape.com/catalogue/the-argonauts_837/index.html
56e4f9eab2e8e674;The 10% Entrepreneur: Live Your Startup Dream Without Quitting Your Day Job;Business;27.55;Three;0;In stock;15;https://books.toscrape.com/catalogue/the-10-entrepreneur-live-your-startup-dream-without-quitting-your-day-job_836/index.html
203b7f94b7d6115f;Suddenly in Love (Lake Haven #1);Romance;55.99;Two;0;In stock;15;https://books.toscrape.com/catalogue/suddenly-in-love-lake-haven-1_835/index.html
ca71e72655bece85;Something More Than This;Romance;16.24;Four;0;In stock;15;https://books.toscrape.com/catalogue/something-more-than-this_834/index.html
2a70769cdc6eb8b8;Soft Apocalypse;Science Fiction;26.12;Two;0;In stock;15;https://books.toscrape.com/catalogue/soft-apocalypse_833/index.html
1b33663ad7b95fd8;So You've Been Publicly Shamed;Nonfiction;12.23;Two;0;In stock;15;https://books.toscrape.com/catalogue/so-youve-been-publicly-shamed_832/index.html
0e0dcc3339602b28;Shoe Dog: A Memoir by the Creator of NIKE;Business;23.99;Two;0;In stock;15;https://books.toscrape.com/catalogue/shoe-dog-a-memoir-by-the-creator-of-nike_831/index.html
0c27e6c3744fc14b;Shobu Samurai, Project Aryoku (#3);Add a comment;29.06;Three;0;In stock;15;https://books.toscrape.com/catalogue/shobu-samurai-project-aryoku-3_830/index.html
ad04ad9fc179fc5d;Secrets and Lace (Fatal Hearts #1);Default;20.27;One;0;In stock;15;https://books.toscrape.com/catalogue/secrets-and-lace-fatal-hearts-1_829/index.html
1c929cfd16b71907;Scarlett Epstein Hates It Here;Young Adult;43.55;Five;0;In stock;15;https://books.toscrape.com/catalogue/scarlett-epstein-hates-it-here_828/index.html
e656e280bc8edd56;Romero and Juliet: A Tragic Tale of Love and Zombies;Default;36.94;One;0;In stock;15;https://books.toscrape.com/catalogue/romero-and-juliet-a-tragic-tale-of-love-and-zombies_827/index.html
b53db2271c9624f7;Redeeming Love;Christian Fiction;20.47;Five;0;In stock;15;https://books.toscrape.com/catalogue/redeeming-love_826/index.html
d9c643fa1fc57bdb;Poses for Artists Volume 1 - Dynamic and Sitting Poses: An Essential Reference for Figure Drawing and the Human Form;Default;41.06;One;0;In stock;15;https://books.toscrape.com/catalogue/poses-for-artists-volume-1-dynamic-and-sitting-poses-an-essential-reference-for-figure-drawing-and-the-human-form_825/index.html
31001a1210623bd4;Poems That Make Grown Women Cry;Poetry;14.19;Four;0;In stock;15;https://books.toscrape.com/catalogue/poems-that-make-grown-women-cry_824/index.html
50b8f80311b31ede;Nightingale, Sing;Young Adult;38.28;One;0;In stock;15;https://books.toscrape.com/catalogue/nightingale-sing_823/index.html
cfeb1e1e0e695b58;Night Sky with Exit Wounds;Poetry;41.05;One;0;In stock;15;https://books.toscrape.com/catalogue/night-sky-with-exit-wounds_822/index.html
a40723994f715420;Mrs. Houdini;Historical Fiction;30.25;Five;0;In stock;15;https://books.toscrape.com/catalogue/mrs-houdini_821/index.html
caf4fe9311f1dc59;Modern Romance;Add a comment;28.26;Five;0;In stock;15;https://books.toscrape.com/catalogue/modern-romance_820/index.html
af96613fdd793a3c;Miss Peregrine’s Home for Peculiar Children (Miss Peregrine’s Peculiar Children #1);Default;10.76;One;0;In stock;15;https://books.toscrape.com/catalogue/miss-peregrines-home-for-peculiar-children-miss-peregrines-peculiar-children-1_819/index.html
d69dd8dac66f9f84;Louisa: The Extraordinary Life of Mrs. Adams;Biography;16.85;Two;0;In stock;15;https://books.toscrape.com/catalogue/louisa-the-extraordinary-life-of-mrs-adams_818/index.html
4aa03792b50f0b22;Little Red;Childrens;13.47;Three;0;In stock;15;https://books.toscrape.com/catalogue/little-red_817/index.html
ba54932df84e8cea;Library of Souls (Miss Peregrine’s Peculiar Children #3);Young Adult;48.56;Five;0;In stock;15;https://books.toscrape.com/catalogue/library-of-souls-miss-peregrines-peculiar-children-3_816/index.html
c1afd71fc86bf682;Large Print Heart of the Pride;Default;19.15;Two;0;In stock;15;https://books.toscrape.com/catalogue/large-print-heart-of-the-pride_815/index.html
fd8585283fc7d2d7;I Had a Nice Time And Other Lies...: How to find love & sh*t like that;Womens Fiction;57.36;Four;0;In stock;15;https://books.toscrape.com/catalogue/i-had-a-nice-time-and-other-lies-how-to-find-love-sht-like-that_814/index.html
4ce91d31c1e57c33;Hollow City (Miss Peregrine’s Peculiar Children #2);Fantasy;42.98;One;0;In stock;15;https://books.toscrape.com/catalogue/hollow-city-miss-peregrines-peculiar-children-2_813/index.html
d163dd6c352fbcd2;Grumbles;Default;22.16;Two;0;In stock;15;https://books.toscrape.com/catalogue/grumbles_812/index.html
ce60436f52c5ee68;Full Moon over Noah’s Ark: An Odyssey to Mount Ararat and Beyond;Travel;49.43;Four;0;In stock;15;https://books.toscrape.com/catalogue/full-moon-over-noahs-ark-an-odyssey-to-mount-ararat-and-beyond_811/index.html
116a2fdc9a45bab0;Frostbite (Vampire Academy #2);Young Adult;29.99;Five;0;In stock;15;https://books.toscrape.com/catalogue/frostbite-vampire-academy-2_810/index.html
8585760646e3aa2a;Follow You Home;Horror;21.36;One;0;In stock;15;https://books.toscrape.com/catalogue/follow-you-home_809/index.html
2f88b08bf0a0e367;First Steps for New Christians (Print Edition);Default;29.00;One;0;In stock;15;https://books.toscrape.com/catalogue/first-steps-for-new-christians-print-edition_808/index.html
edb3097e71330040;Finders Keepers (Bill Hodges Trilogy #2);Fiction;53.53;Five;0;In stock;15;https://books.toscrape.com/catalogue/finders-keepers-bill-hodges-trilogy-2_807/index.html
65d034adf80834b7;Fables, Vol. 1: Legends in Exile (Fables #1);Sequential Art;41.62;Four;0;In stock;15;https://books.toscrape.com/catalogue/fables-vol-1-legends-in-exile-fables-1_806/index.html
29c0025455f8c585;Eureka Trivia 6.0;Default;54.59;Four;0;In stock;15;https://books.toscrape.com/catalogue/eureka-trivia-60_805/index.html
6ffb36aaeff1c81e;Drive: The Surprising Truth About What Motivates Us;Default;34.95;Four;0;In stock;15;https://books.toscrape.com/catalogue/drive-the-surprising-truth-about-what-motivates-us_804/index.html
f6d967cdadc6fbd9;Done Rubbed Out (Reightman & Bailey #1);Default;37.72;Five;0;In stock;15;https://books.toscrape.com/catalogue/done-rubbed-out-reightman-bailey-1_803/index.html
3a11bb962ff45b78;Doing It Over (Most Likely To #1);Romance;35.61;Three;0;In stock;15;https://books.toscrape.com/catalogue/doing-it-over-most-likely-to-1_802/index.html
46c1530d7546ea6d;Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals;Food and Drink;42.16;Three;0;In stock;15;https://books.toscrape.com/catalogue/deliciously-ella-every-day-quick-and-easy-recipes-for-gluten-free-snacks-packed-lunches-and-simple-meals_801/index.html
88c21fcd38e2486e;Dark Notes;Erotica;19.19;Five;0;In stock;15;https://books.toscrape.com/catalogue/dark-notes_800/index.html
3b9a3b4624b7fd6d;Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead;Nonfiction;19.43;Three;0;In stock;15;https://books.toscrape.com/catalogue/daring-greatly-how-the-courage-to-be-vulnerable-transforms-the-way-we-live-love-parent-and-lead_799/index.html
a57b1dcbd6849222;Close to You;Christian Fiction;49.46;Four;0;In stock;15;https://books.toscrape.com/catalogue/close-to-you_798/index.html
513271dadc1322ae;Chasing Heaven: What Dying Taught Me About Living;Spirituality;37.80;Two;0;In stock;15;https://books.toscrape.com/catalogue/chasing-heaven-what-dying-taught-me-about-living_797/index.html
1f329c2e7d7de8bd;Big Magic: Creative Living Beyond Fear;Nonfiction;30.80;Three;0;In stock;15;https://books.toscrape.com/catalogue/big-magic-creative-living-beyond-fear_796/index.html
919e7cb2269a25d2;Becoming Wise: An Inquiry into the Mystery and Art of Living;Nonfiction;27.43;Two;0;In stock;15;https://books.toscrape.com/catalogue/becoming-wise-an-inquiry-into-the-mystery-and-art-of-living_795/index.html
3f69e667a67e54d9;Beauty Restored (Riley Family Legacy Novellas #3);Default;11.11;Two;0;In stock;15;https://books.toscrape.com/catalogue/beauty-restored-riley-family-legacy-novellas-3_794/index.html
7edc0527cf782e19;Batman: The Long Halloween (Batman);Sequential Art;36.50;Two;0;In stock;15;https://books.toscrape.com/catalogue/batman-the-long-halloween-batman_793/index.html
47271d8e08b5d31c;Batman: The Dark Knight Returns (Batman);Sequential Art;15.38;Five;0;In stock;15;https://books.toscrape.com/catalogue/batman-the-dark-knight-returns-batman_792/index.html
05f7c6d9a4e582d3;Ayumi's Violin;Default;15.48;Two;0;In stock;15;https://books.toscrape.com/catalogue/ayumis-violin_791/index.html
d24b829be2ca81c4;Anonymous;Default;46.82;Four;0;In stock;15;https://books.toscrape.com/catalogue/anonymous_790/index.html
7ebfa6c1bee69e1e;Amy Meets the Saints and Sages;Default;18.46;Three;0;In stock;15;https://books.toscrape.com/catalogue/amy-meets-the-saints-and-sages_789/index.html
bb8245f52c7cce8f;Amid the Chaos;Cultural;36.58;One;0;In stock;15;https://books.toscrape.com/catalogue/amid-the-chaos_788/index.html
ffd54178acc9a6a5;Amatus;Default;50.54;Five;0;In stock;15;https://books.toscrape.com/catalogue/amatus_787/index.html
d195e7f4ed697350;Agnostic: A Spirited Manifesto;Nonfiction;12.51;Five;0;In stock;15;https://books.toscrape.com/catalogue/agnostic-a-spirited-manifesto_786/index.html
dd5bfa6cc2c0ecc3;Zealot: The Life and Times of Jesus of Nazareth;History;24.70;Three;0;In stock;14;https://books.toscrape.com/catalogue/zealot-the-life-and-times-of-jesus-of-nazareth_785/index.html
024387ca4cafd5cc;You (You #1);Thriller;43.61;Five;0;In stock;14;https://books.toscrape.com/catalogue/you-you-1_784/index.html
047097293bb4d1c0;Wonder Woman: Earth One, Volume One (Wonder Woman: Earth One #1);Sequential Art;37.34;Four;0;In stock;14;https://books.toscrape.com/catalogue/wonder-woman-earth-one-volume-one-wonder-woman-earth-one-1_783/index.html
3fb15ace50d6142b;Wild Swans;Young Adult;14.36;Two;0;In stock;14;https://books.toscrape.com/catalogue/wild-swans_782/index.html
2b5054a4192e9b06;Why the Right Went Wrong: Conservatism--From Goldwater to the Tea Party and Beyond;Politics;52.65;Four;0;In stock;14;https://books.toscrape.com/catalogue/why-the-right-went-wrong-conservatism-from-goldwater-to-the-tea-party-and-beyond_781/index.html
44a10f1ac8ce822e;Whole Lotta Creativity Going On: 60 Fun and Unusual Exercises to Awaken and Strengthen Your Creativity;Nonfiction;38.20;Four;0;In stock;14;https://books.toscrape.com/catalogue/whole-lotta-creativity-going-on-60-fun-and-unusual-exercises-to-awaken-and-strengthen-your-creativity_780/index.html
6fd646a334e6e133;What's It Like in Space?: Stories from Astronauts Who've Been There;Nonfiction;19.60;Two;0;In stock;14;https://books.toscrape.com/catalogue/whats-it-like-in-space-stories-from-astronauts-whove-been-there_779/index.html
92275cedf6d8ee15;We Are Robin, Vol. 1: The Vigilante Business (We Are Robin #1);Sequential Art;53.90;One;0;In stock;14;https://books.toscrape.com/catalogue/we-are-robin-vol-1-the-vigilante-business-we-are-robin-1_778/index.html
6a31307a81e8f3a8;Walt Disney's Alice in Wonderland;Childrens;12.96;Five;0;In stock;14;https://books.toscrape.com/catalogue/walt-disneys-alice-in-wonderland_777/index.html
4a1debca3135ff37;V for Vendetta (V for Vendetta Complete);Default;37.10;Four;0;In stock;14;https://books.toscrape.com/catalogue/v-for-vendetta-v-for-vendetta-complete_776/index.html
aba2db9afb1469c7;Until Friday Night (The Field Party #1);Young Adult;46.31;Two;0;In stock;14;https://books.toscrape.com/catalogue/until-friday-night-the-field-party-1_775/index.html
76c84daa539426e2;Unbroken: A World War II Story of Survival, Resilience, and Redemption;Default;45.95;Two;0;In stock;14;https://books.toscrape.com/catalogue/unbroken-a-world-war-ii-story-of-survival-resilience-and-redemption_774/index.html
1d6443ffba9dfd80;Twenty Yawns;Childrens;22.08;Two;0;In stock;14;https://books.toscrape.com/catalogue/twenty-yawns_773/index.html
6e44bcbeac7f4360;Through the Woods;Sequential Art;25.38;Two;0;In stock;14;https://books.toscrape.com/catalogue/through-the-woods_772/index.html
f0f38174a7e689a3;This Is Where It Ends;Young Adult;27.12;Two;0;In stock;14;https://books.toscrape.com/catalogue/this-is-where-it-ends_771/index.html
34c0d7c4ee5650af;The Year of Magical Thinking;Nonfiction;43.04;Two;0;In stock;14;https://books.toscrape.com/catalogue/the-year-of-magical-thinking_770/index.html
08b2f71d93836313;The Wright Brothers;Default;56.80;Four;0;In stock;14;https://books.toscrape.com/catalogue/the-wright-brothers_769/index.html
6875c5657661b2fb;The White Queen (The Cousins' War #1);Add a comment;25.91;Five;0;In stock;14;https://books.toscrape.com/catalogue/the-white-queen-the-cousins-war-1_768/index.html
c5cb9f885d8b3621;The Wedding Pact (The O'Malleys #2);Romance;32.61;Three;0;In stock;14;https://books.toscrape.com/catalogue/the-wedding-pact-the-omalleys-2_767/index.html
e9906e2f0d189745;The Time Keeper;Fiction;27.88;Five;0;In stock;14;https://books.toscrape.com/catalogue/the-time-keeper_766/index.html
